date,close,target_return,prediction_score,threshold,position_scale,trade_mode,model_position,oracle_position,model_return,buyhold_return,oracle_return,oracle_minus_model
2019-07-01,0.0032379999756813,-0.010500316960331824,0.4033352642922059,0.06,1.0,long_only,1.0,-1.0,-0.011500316960331824,-0.011500316960331824,0.009500316960331823,0.021000633920663647
2019-07-02,0.0032039999496191,0.03402001660482501,0.4605479569531825,0.06,1.0,long_only,1.0,1.0,0.03402001660482501,0.03402001660482501,0.03202001660482501,-0.0020000000000000018
2019-07-03,0.003313000081107,-0.025354715333460676,0.30637150462576357,0.06,1.0,long_only,1.0,-1.0,-0.025354715333460676,-0.025354715333460676,0.023354715333460674,0.04870943066692135
2019-07-04,0.0032289999071508,0.19758445951671066,0.4503713589290028,0.06,1.0,long_only,1.0,1.0,0.19758445951671066,0.19758445951671066,0.19558445951671066,-0.0020000000000000018
2019-07-05,0.0038670001085847,-0.08275151263145908,-0.411152207893845,0.06,1.0,long_only,0.0,-1.0,-0.001,-0.08275151263145908,0.08075151263145908,0.08175151263145908
2019-07-06,0.0035470000002533,0.02424582924960772,0.289962325339854,0.06,1.0,long_only,1.0,1.0,0.02324582924960772,0.02424582924960772,0.022245829249607718,-0.0010000000000000009
2019-07-07,0.0036329999566078,-0.020368804256660433,0.21837198722002338,0.06,1.0,long_only,1.0,-1.0,-0.020368804256660433,-0.020368804256660433,0.01836880425666043,0.038737608513320865
2019-07-08,0.0035590000916272,-0.0028097993502236296,0.42793722600328743,0.06,1.0,long_only,1.0,-1.0,-0.0028097993502236296,-0.0028097993502236296,0.0028097993502236296,0.005619598700447259
2019-07-09,0.0035490000154823,-0.03522119468689633,0.36259447913350806,0.06,1.0,long_only,1.0,-1.0,-0.03522119468689633,-0.03522119468689633,0.03522119468689633,0.07044238937379266
2019-07-10,0.0034239999949932,-0.052862144130890854,0.5143331703802556,0.06,1.0,long_only,1.0,-1.0,-0.052862144130890854,-0.052862144130890854,0.052862144130890854,0.10572428826178171
