date,close,target_return,prediction_score,threshold,position_scale,trade_mode,model_position,oracle_position,model_return,buyhold_return,oracle_return,oracle_minus_model
2019-07-01,122.5837173461914,-0.027246842389691772,0.5217629122794438,0.06,1.0,long_only,1.0,-1.0,-0.028246842389691773,-0.028246842389691773,0.02624684238969177,0.054493684779383544
2019-07-02,119.2436981201172,0.027845658629093162,0.7152179143483688,0.06,1.0,long_only,1.0,1.0,0.027845658629093162,0.027845658629093162,0.02584565862909316,-0.0020000000000000018
2019-07-03,122.56411743164062,-0.021108921634757083,0.5319778113217166,0.06,1.0,long_only,1.0,-1.0,-0.021108921634757083,-0.021108921634757083,0.01910892163475708,0.040217843269514164
2019-07-04,119.97692108154295,-0.013539375089622774,0.6249082243730464,0.06,1.0,long_only,1.0,-1.0,-0.013539375089622774,-0.013539375089622774,0.013539375089622774,0.027078750179245548
2019-07-05,118.35250854492188,-0.004468725624810599,0.6102642624552894,0.06,1.0,long_only,1.0,-1.0,-0.004468725624810599,-0.004468725624810599,0.004468725624810599,0.008937451249621198
2019-07-06,117.82362365722656,0.02119484480662215,0.6432288376752497,0.06,1.0,long_only,1.0,1.0,0.02119484480662215,0.02119484480662215,0.019194844806622147,-0.0020000000000000018
2019-07-07,120.32087707519533,0.02463917576761654,0.5716288149934226,0.06,1.0,long_only,1.0,1.0,0.02463917576761654,0.02463917576761654,0.02463917576761654,0.0
2019-07-08,123.28548431396484,-0.03124997872738733,0.5530640473444233,0.06,1.0,long_only,1.0,-1.0,-0.03124997872738733,-0.03124997872738733,0.029249978727387327,0.060499957454774655
2019-07-09,119.4328155517578,-0.09153728899245428,0.6760898069434595,0.06,1.0,long_only,1.0,-1.0,-0.09153728899245428,-0.09153728899245428,0.09153728899245428,0.18307457798490856
2019-07-10,108.50025939941406,-0.05397182517041632,0.8395487895732079,0.06,1.0,long_only,1.0,-1.0,-0.05397182517041632,-0.05397182517041632,0.05397182517041632,0.10794365034083264
2019-07-11,102.64430236816406,0.02587337073839535,0.8461899500288474,0.06,1.0,long_only,1.0,1.0,0.02587337073839535,0.02587337073839535,0.02387337073839535,-0.0020000000000000018
2019-07-12,105.30005645751952,-0.040600746752853745,0.7525690008931665,0.06,1.0,long_only,1.0,-1.0,-0.040600746752853745,-0.040600746752853745,0.03860074675285374,0.07920149350570749
2019-07-13,101.02479553222656,-0.1114015443239833,0.8445648165435384,0.06,1.0,long_only,1.0,-1.0,-0.1114015443239833,-0.1114015443239833,0.1114015443239833,0.2228030886479666
2019-07-14,89.77047729492188,0.012838255656192343,0.9209242990421538,0.06,1.0,long_only,1.0,1.0,0.012838255656192343,0.012838255656192343,0.010838255656192343,-0.002
2019-07-15,90.9229736328125,-0.12563427966505603,0.8368657606208241,0.06,1.0,long_only,1.0,-1.0,-0.12563427966505603,-0.12563427966505603,0.12363427966505602,0.24926855933011205
2019-07-16,79.49993133544922,0.129695596492011,0.9581417068464557,0.06,1.0,long_only,1.0,1.0,0.129695596492011,0.129695596492011,0.127695596492011,-0.0020000000000000018
2019-07-17,89.81072235107422,0.12553842186041386,0.7063118227446197,0.06,1.0,long_only,1.0,1.0,0.12553842186041386,0.12553842186041386,0.12553842186041386,0.0
2019-07-18,101.08541870117188,-0.02653955615425463,0.42424487853522064,0.06,1.0,long_only,1.0,-1.0,-0.02653955615425463,-0.02653955615425463,0.024539556154254627,0.051079112308509256
2019-07-19,98.40265655517578,0.022431132423563094,0.6813599667052876,0.06,1.0,long_only,1.0,1.0,0.022431132423563094,0.022431132423563094,0.020431132423563092,-0.0020000000000000018
2019-07-20,100.60993957519533,-0.009763977740141927,0.6498773105398841,0.06,1.0,long_only,1.0,-1.0,-0.009763977740141927,-0.009763977740141927,0.007763977740141927,0.017527955480283852
2019-07-21,99.6275863647461,-0.0422593540840841,0.7675307873533339,0.06,1.0,long_only,1.0,-1.0,-0.0422593540840841,-0.0422593540840841,0.0422593540840841,0.0845187081681682
2019-07-22,95.41738891601562,-0.05025039683212351,0.8239309393644352,0.06,1.0,long_only,1.0,-1.0,-0.05025039683212351,-0.05025039683212351,0.05025039683212351,0.10050079366424702
2019-07-23,90.62262725830078,0.040685669218339715,0.8775230404711141,0.06,1.0,long_only,1.0,1.0,0.040685669218339715,0.040685669218339715,0.03868566921833971,-0.0020000000000000018
2019-07-24,94.3096694946289,-0.00915441565193853,0.7679029026916326,0.06,1.0,long_only,1.0,-1.0,-0.00915441565193853,-0.00915441565193853,0.00715441565193853,0.016308831303877058
2019-07-25,93.44631958007812,0.009189189983569879,0.837492931043567,0.06,1.0,long_only,1.0,1.0,0.009189189983569879,0.009189189983569879,0.007189189983569879,-0.002
2019-07-26,94.30501556396484,-0.057430590562204675,0.7713615578407214,0.06,1.0,long_only,1.0,-1.0,-0.057430590562204675,-0.057430590562204675,0.055430590562204674,0.11286118112440935
2019-07-27,88.88902282714844,0.00990347323657259,0.8847933779580957,0.06,1.0,long_only,1.0,1.0,0.00990347323657259,0.00990347323657259,0.00790347323657259,-0.002
2019-07-28,89.76933288574219,0.007319751771295513,0.7933862936202527,0.06,1.0,long_only,1.0,1.0,0.007319751771295513,0.007319751771295513,0.007319751771295513,0.0
2019-07-29,90.42642211914062,0.0015540349222924466,0.8206479386520271,0.06,1.0,long_only,1.0,1.0,0.0015540349222924466,0.0015540349222924466,0.0015540349222924466,0.0
