date,close,target_return,prediction_score,threshold,position_scale,trade_mode,model_position,oracle_position,model_return,buyhold_return,oracle_return,oracle_minus_model
2020-06-01,0.0026469998992979527,-0.03248959562760401,-0.11525146646447648,0.0,1.0,long_short,-1.0,-1.0,0.031489595627604006,-0.03348959562760401,0.031489595627604006,0.0
2020-06-02,0.002560999942943454,0.008590459980084342,-0.23132902593886973,0.0,1.0,long_short,-1.0,1.0,-0.008590459980084342,0.008590459980084342,0.006590459980084342,0.015180919960168683
2020-06-03,0.002583000110462308,0.018583003399796016,0.005508978028747391,0.0,1.0,long_short,1.0,1.0,0.016583003399796015,0.018583003399796016,0.018583003399796016,0.0020000000000000018
2020-06-04,0.0026310000102967024,-0.013302939391732327,-0.17871565382363208,0.0,1.0,long_short,-1.0,-1.0,0.011302939391732327,-0.013302939391732327,0.011302939391732327,0.0
2020-06-05,0.002595999976620078,-0.003466898540637975,0.09475346642304205,0.0,1.0,long_short,1.0,-1.0,-0.005466898540637975,-0.003466898540637975,0.003466898540637975,0.00893379708127595
2020-06-06,0.0025869999080896378,0.007344470564517591,-0.5507773513527916,0.0,1.0,long_short,-1.0,1.0,-0.009344470564517591,0.007344470564517591,0.005344470564517591,0.014688941129035182
2020-06-07,0.002606000052765012,-0.008442120903071948,-0.38405921551986777,0.0,1.0,long_short,-1.0,-1.0,0.008442120903071948,-0.008442120903071948,0.006442120903071948,-0.002
2020-06-08,0.0025839998852461576,-0.005804907915206048,-0.4638245348565496,0.0,1.0,long_short,-1.0,-1.0,0.005804907915206048,-0.005804907915206048,0.005804907915206048,0.0
2020-06-09,0.0025690000038594007,0.00583880162095074,-0.26691307867185377,0.0,1.0,long_short,-1.0,1.0,-0.00583880162095074,0.00583880162095074,0.00383880162095074,0.00967760324190148
2020-06-10,0.0025839998852461576,-0.05108353205183369,-0.5975579418007304,0.0,1.0,long_short,-1.0,-1.0,0.05108353205183369,-0.05108353205183369,0.04908353205183369,-0.0020000000000000018
2020-06-11,0.002452000044286251,0.027732484052240602,0.6481004843206268,0.0,1.0,long_short,1.0,1.0,0.0257324840522406,0.027732484052240602,0.0257324840522406,0.0
2020-06-12,0.002520000096410513,0.0051586768493727675,-0.8329734125247478,0.0,1.0,long_short,-1.0,1.0,-0.0071586768493727675,0.0051586768493727675,0.0051586768493727675,0.012317353698745535
2020-06-13,0.002532999962568283,-0.00868532767995156,-0.4731064130294852,0.0,1.0,long_short,-1.0,-1.0,0.00868532767995156,-0.00868532767995156,0.00668532767995156,-0.002
2020-06-14,0.0025110000278800726,-0.012743930895198097,0.22692699342418376,0.0,1.0,long_short,1.0,-1.0,-0.014743930895198097,-0.012743930895198097,0.012743930895198097,0.027487861790396195
2020-06-15,0.0024790000170469284,0.0032271322553183435,-0.9175330684138291,0.0,1.0,long_short,-1.0,1.0,-0.0052271322553183435,0.0032271322553183435,0.0012271322553183434,0.006454264510636687
2020-06-16,0.0024870000779628754,-0.0008041878433011629,-0.8787244883075376,0.0,1.0,long_short,-1.0,-1.0,0.0008041878433011629,-0.0008041878433011629,-0.0011958121566988372,-0.002
2020-06-17,0.0024850000627338886,-0.005231428032284047,-0.8776255238370145,0.0,1.0,long_short,-1.0,-1.0,0.005231428032284047,-0.005231428032284047,0.005231428032284047,0.0
2020-06-18,0.002471999963745475,-0.014967657543793034,0.15885729242846924,0.0,1.0,long_short,1.0,-1.0,-0.016967657543793035,-0.014967657543793034,0.014967657543793034,0.03193531508758607
2020-06-19,0.0024349999148398638,0.004928169114416514,0.43283523557197645,0.0,1.0,long_short,1.0,1.0,0.004928169114416514,0.004928169114416514,0.002928169114416514,-0.002
2020-06-20,0.0024470000062137842,0.0,0.7207485863049934,0.0,1.0,long_short,1.0,1.0,0.0,0.0,0.0,0.0
2020-06-21,0.0024470000062137842,0.011033907924852926,-0.02108312968208348,0.0,1.0,long_short,-1.0,1.0,-0.013033907924852926,0.011033907924852926,0.011033907924852926,0.024067815849705854
2020-06-22,0.0024739999789744616,0.004042067999159293,-0.7349505084120769,0.0,1.0,long_short,-1.0,1.0,-0.004042067999159293,0.004042067999159293,0.004042067999159293,0.008084135998318587
2020-06-23,0.0024840000551193953,-0.021739108020574993,-0.7178649437874158,0.0,1.0,long_short,-1.0,-1.0,0.021739108020574993,-0.021739108020574993,0.01973910802057499,-0.0020000000000000018
2020-06-24,0.0024300001095980406,-0.005349834733367254,-0.9718658905160209,0.0,1.0,long_short,-1.0,-1.0,0.005349834733367254,-0.005349834733367254,0.005349834733367254,0.0
2020-06-25,0.0024170000106096268,-0.023996680068155696,0.604055011456524,0.0,1.0,long_short,1.0,-1.0,-0.025996680068155698,-0.023996680068155696,0.023996680068155696,0.04999336013631139
2020-06-26,0.0023590000346302986,-0.01949983754165585,0.9078734787140983,0.0,1.0,long_short,1.0,-1.0,-0.01949983754165585,-0.01949983754165585,0.01949983754165585,0.0389996750833117
2020-06-27,0.0023129999171942472,0.005620449396376737,0.9351773285022746,0.0,1.0,long_short,1.0,1.0,0.005620449396376737,0.005620449396376737,0.0036204493963767365,-0.002
2020-06-28,0.002326000016182661,-0.0055890364995564434,-0.7399962471576799,0.0,1.0,long_short,-1.0,-1.0,0.0035890364995564434,-0.0055890364995564434,0.0035890364995564434,0.0
2020-06-29,0.0023129999171942472,0.0030263958288181403,-0.8037740894566648,0.0,1.0,long_short,-1.0,1.0,-0.0030263958288181403,0.0030263958288181403,0.0010263958288181402,0.0040527916576362805
2020-06-30,0.002319999970495701,0.014655183833845564,-0.6881822185810776,0.0,1.0,long_short,-1.0,1.0,-0.014655183833845564,0.014655183833845564,0.014655183833845564,0.02931036766769113
2020-07-01,0.0023539999965578318,0.002973684499443241,-0.19404512627494708,0.06,1.0,long_short,-1.0,1.0,-0.002973684499443241,0.002973684499443241,0.002973684499443241,0.005947368998886482
2020-07-02,0.0023610000498592854,-0.01905976656978048,0.5501369716704303,0.06,1.0,long_short,1.0,-1.0,-0.02105976656978048,-0.01905976656978048,0.017059766569780477,0.03811953313956096
2020-07-03,0.0023159999400377274,-0.003022475597015628,0.40447524646661326,0.06,1.0,long_short,1.0,-1.0,-0.003022475597015628,-0.003022475597015628,0.003022475597015628,0.006044951194031256
2020-07-04,0.0023089998867362738,0.0,-0.000245269649700397,0.06,1.0,long_short,0.0,-1.0,-0.001,0.0,-0.0,0.001
2020-07-05,0.0023089998867362738,0.13295800104042743,-0.14376471157896187,0.06,1.0,long_short,-1.0,1.0,-0.13395800104042743,0.13295800104042743,0.13095800104042743,0.26491600208085486
2020-07-06,0.002615999896079302,0.18119271240056412,0.3563660573709748,0.06,1.0,long_short,1.0,1.0,0.1791927124005641,0.18119271240056412,0.18119271240056412,0.0020000000000000018
2020-07-07,0.0030900000128895044,0.5372167726372605,-0.3587074256552504,0.06,1.0,long_short,-1.0,1.0,-0.5392167726372605,0.5372167726372605,0.5372167726372605,1.076433545274521
2020-07-08,0.004749999847263098,-0.0743157205196937,-0.9999532406980345,0.06,1.0,long_short,-1.0,-1.0,0.0743157205196937,-0.0743157205196937,0.0723157205196937,-0.0020000000000000018
2020-07-09,0.004397000186145306,-0.2005913485071622,-0.7400701388902389,0.06,1.0,long_short,-1.0,-1.0,0.2005913485071622,-0.2005913485071622,0.2005913485071622,0.0
2020-07-10,0.0035149999894201756,0.08421050539816033,-0.9933654916428669,0.06,1.0,long_short,-1.0,1.0,-0.08421050539816033,0.08421050539816033,0.08221050539816033,0.16642101079632066
2020-07-11,0.0038109999150037766,-0.047494092174299785,-0.9999661665549499,0.06,1.0,long_short,-1.0,-1.0,0.047494092174299785,-0.047494092174299785,0.04549409217429978,-0.0020000000000000018
2020-07-12,0.0036299999337643385,-0.12451789463880814,-0.9998963780819564,0.06,1.0,long_short,-1.0,-1.0,0.12451789463880814,-0.12451789463880814,0.12451789463880814,0.0
2020-07-13,0.00317799998447299,0.036500929051417996,-0.13731952099229094,0.06,1.0,long_short,-1.0,1.0,-0.036500929051417996,0.036500929051417996,0.034500929051417994,0.07100185810283599
2020-07-14,0.0032939999364316463,-0.06344868416755833,-0.6018584948857331,0.06,1.0,long_short,-1.0,-1.0,0.06344868416755833,-0.06344868416755833,0.06144868416755833,-0.0020000000000000018
