date,close,target_return,prediction_score,threshold,position_scale,trade_mode,model_position,oracle_position,model_return,buyhold_return,oracle_return,oracle_minus_model
2020-06-01,0.5774949789047241,-0.02220965783230422,-0.29641909386934584,0.06,1.0,long_only,0.0,-1.0,-0.0,-0.02320965783230422,0.02120965783230422,0.02120965783230422
2020-06-02,0.5646690130233765,0.038875824477647036,0.7130481065380141,0.06,1.0,long_only,1.0,1.0,0.037875824477647035,0.038875824477647036,0.036875824477647035,-0.0010000000000000009
2020-06-03,0.5866209864616394,0.0011557766427854332,-0.8718172148865597,0.06,1.0,long_only,0.0,1.0,-0.001,0.0011557766427854332,0.0011557766427854332,0.0021557766427854333
2020-06-04,0.5872989892959595,0.1257553605199182,0.18018640932989727,0.06,1.0,long_only,1.0,1.0,0.1247553605199182,0.1257553605199182,0.1257553605199182,0.0010000000000000009
2020-06-05,0.6611549854278564,-0.05855202779575819,-0.5453633578694084,0.06,1.0,long_only,0.0,-1.0,-0.001,-0.05855202779575819,0.056552027795758186,0.05755202779575819
2020-06-06,0.6224430203437805,-0.009422609378789915,0.5169717984679247,0.06,1.0,long_only,1.0,-1.0,-0.010422609378789915,-0.009422609378789915,0.009422609378789915,0.01984521875757983
2020-06-07,0.6165779829025269,0.08390673193057308,-0.9738494352972975,0.06,1.0,long_only,0.0,1.0,-0.001,0.08390673193057308,0.08190673193057307,0.08290673193057307
2020-06-08,0.6683130264282227,-0.015428410178986995,-0.8866298189102784,0.06,1.0,long_only,0.0,-1.0,-0.0,-0.015428410178986995,0.013428410178986995,0.013428410178986995
2020-06-09,0.6580020189285278,-0.01996196909227843,0.19117242739186824,0.06,1.0,long_only,1.0,-1.0,-0.020961969092278432,-0.01996196909227843,0.01996196909227843,0.04092393818455686
2020-06-10,0.6448670029640198,-0.11029410745264401,-0.8797736002698879,0.06,1.0,long_only,0.0,-1.0,-0.001,-0.11029410745264401,0.11029410745264401,0.11129410745264401
2020-06-11,0.5737419724464417,0.035080226636911904,-0.3802498011035832,0.06,1.0,long_only,0.0,1.0,0.0,0.035080226636911904,0.0330802266369119,0.0330802266369119
2020-06-12,0.5938689708709717,0.02538272818259668,-0.9018732095518702,0.06,1.0,long_only,0.0,1.0,0.0,0.02538272818259668,0.02538272818259668,0.02538272818259668
2020-06-13,0.608942985534668,-0.0359080643923555,-0.793948516855219,0.06,1.0,long_only,0.0,-1.0,-0.0,-0.0359080643923555,0.0339080643923555,0.0339080643923555
2020-06-14,0.5870770215988159,-0.027999745774361706,-0.9558566273429667,0.06,1.0,long_only,0.0,-1.0,-0.0,-0.027999745774361706,0.027999745774361706,0.027999745774361706
2020-06-15,0.5706390142440796,0.026175889156728083,0.8211542458949646,0.06,1.0,long_only,1.0,1.0,0.025175889156728082,0.026175889156728083,0.02417588915672808,-0.0010000000000000009
2020-06-16,0.5855759978294373,-0.006854815109623158,-0.4777463317738837,0.06,1.0,long_only,0.0,-1.0,-0.001,-0.006854815109623158,0.004854815109623158,0.005854815109623158
2020-06-17,0.5815619826316833,0.06773830169567652,0.1675191820111528,0.06,1.0,long_only,1.0,1.0,0.06673830169567652,0.06773830169567652,0.06573830169567652,-0.0010000000000000009
2020-06-18,0.6209560036659241,0.10206199648624437,-0.09793079721338727,0.06,1.0,long_only,0.0,1.0,-0.001,0.10206199648624437,0.10206199648624437,0.10306199648624437
2020-06-19,0.684332013130188,-0.05953400633000805,-0.9924188813786596,0.06,1.0,long_only,0.0,-1.0,-0.0,-0.05953400633000805,0.05753400633000805,0.05753400633000805
2020-06-20,0.6435909867286682,0.04592668877947226,0.4717018846890568,0.06,1.0,long_only,1.0,1.0,0.04492668877947226,0.04592668877947226,0.043926688779472256,-0.0010000000000000009
2020-06-21,0.6731489896774292,0.07977285473870688,-0.7611270411261267,0.06,1.0,long_only,0.0,1.0,-0.001,0.07977285473870688,0.07977285473870688,0.08077285473870688
2020-06-22,0.7268480062484741,-0.02552251894831814,-0.9947263596246331,0.06,1.0,long_only,0.0,-1.0,-0.0,-0.02552251894831814,0.02352251894831814,0.02352251894831814
2020-06-23,0.7082970142364502,0.04051550871764742,0.1792927729759719,0.06,1.0,long_only,1.0,1.0,0.03951550871764742,0.04051550871764742,0.03851550871764742,-0.0010000000000000009
2020-06-24,0.7369940280914307,-0.03229336269000449,-0.9523507183375279,0.06,1.0,long_only,0.0,-1.0,-0.001,-0.03229336269000449,0.03029336269000449,0.03129336269000449
2020-06-25,0.7131940126419067,0.03918988150009062,-0.507366417820901,0.06,1.0,long_only,0.0,1.0,0.0,0.03918988150009062,0.037189881500090616,0.037189881500090616
2020-06-26,0.7411440014839172,-0.03723432531523807,-0.810242604928737,0.06,1.0,long_only,0.0,-1.0,-0.0,-0.03723432531523807,0.03523432531523807,0.03523432531523807
2020-06-27,0.7135480046272278,0.11904873878457645,0.03757854546103778,0.06,1.0,long_only,0.0,1.0,0.0,0.11904873878457645,0.11704873878457644,0.11704873878457644
2020-06-28,0.7984949946403503,0.06757589264020214,-0.8292591063843036,0.06,1.0,long_only,0.0,1.0,0.0,0.06757589264020214,0.06757589264020214,0.06757589264020214
2020-06-29,0.8524540066719055,0.008962365239912007,-0.9099961648455998,0.06,1.0,long_only,0.0,1.0,0.0,0.008962365239912007,0.008962365239912007,0.008962365239912007
2020-06-30,0.8600940108299255,-0.031917431919358474,0.3391550526443925,0.06,1.0,long_only,1.0,-1.0,-0.032917431919358475,-0.031917431919358474,0.029917431919358473,0.06283486383871695
2020-07-01,0.8326420187950134,-0.0629598304581831,-0.7762810538850353,0.0,0.5,long_only,0.0,-1.0,-0.001,-0.0629598304581831,0.0629598304581831,0.0639598304581831
2020-07-02,0.7802190184593201,-0.015541826398560832,0.4314818139683547,0.0,0.5,long_only,0.5,-1.0,-0.008270913199280416,-0.015541826398560832,0.015541826398560832,0.023812739597841248
2020-07-03,0.7680929899215698,0.015986389437224968,0.8549374111929813,0.0,0.5,long_only,0.5,1.0,0.007993194718612484,0.015986389437224968,0.013986389437224968,0.005993194718612484
2020-07-04,0.7803720235824585,-0.11367404317138019,0.615854449679966,0.0,0.5,long_only,0.5,-1.0,-0.056837021585690095,-0.11367404317138019,0.11167404317138019,0.16851106475707028
2020-07-05,0.6916639804840088,0.02348538408003442,0.8278417321425651,0.0,0.5,long_only,0.5,1.0,0.01174269204001721,0.02348538408003442,0.02148538408003442,0.009742692040017209
2020-07-06,0.7079079747200012,0.06376538986968217,0.8433058707125192,0.0,0.5,long_only,0.5,1.0,0.03188269493484108,0.06376538986968217,0.06376538986968217,0.03188269493484108
2020-07-07,0.7530480027198792,0.05798434057046964,0.4416945160408672,0.0,0.5,long_only,0.5,1.0,0.02899217028523482,0.05798434057046964,0.05798434057046964,0.02899217028523482
2020-07-08,0.7967129945755005,0.07121759821812934,-0.34936221080092233,0.0,0.5,long_only,0.0,1.0,-0.0005,0.07121759821812934,0.07121759821812934,0.07171759821812934
2020-07-09,0.8534529805183411,0.07042800727586873,-0.7103760355398445,0.0,0.5,long_only,0.0,1.0,0.0,0.07042800727586873,0.07042800727586873,0.07042800727586873
2020-07-10,0.9135599732398987,0.012110920909274236,-0.6749153614993908,0.0,0.5,long_only,0.0,1.0,0.0,0.012110920909274236,0.012110920909274236,0.012110920909274236
2020-07-11,0.9246240258216858,0.0995993777194395,-0.058880849882282815,0.0,0.5,long_only,0.0,1.0,0.0,0.0995993777194395,0.0995993777194395,0.0995993777194395
2020-07-12,1.0167160034179688,0.15640359664723147,-0.8348427746914766,0.0,0.5,long_only,0.0,1.0,0.0,0.15640359664723147,0.15640359664723147,0.15640359664723147
2020-07-13,1.175734043121338,-0.023524927880316016,-0.9668899172324745,0.0,0.5,long_only,0.0,-1.0,-0.0,-0.023524927880316016,0.021524927880316014,0.021524927880316014
2020-07-14,1.148074984550476,0.12326982599799341,-0.0116449873354737,0.0,0.5,long_only,0.0,1.0,0.0,0.12326982599799341,0.12126982599799341,0.12126982599799341
2020-07-15,1.289597988128662,-0.3234783228439595,-0.9915468263970398,0.0,0.5,long_only,0.0,-1.0,-0.0,-0.3234783228439595,0.3214783228439595,0.3214783228439595
2020-07-16,0.8724409937858582,0.1208059147656737,-0.8656729319484789,0.0,0.5,long_only,0.0,1.0,0.0,0.1208059147656737,0.1188059147656737,0.1188059147656737
2020-07-17,0.9778370261192322,-0.011509088205987061,-0.678341244485214,0.0,0.5,long_only,0.0,-1.0,-0.0,-0.011509088205987061,0.009509088205987061,0.009509088205987061
2020-07-18,0.9665830135345459,-0.04783242722321335,-0.8415116281905595,0.0,0.5,long_only,0.0,-1.0,-0.0,-0.04783242722321335,0.04783242722321335,0.04783242722321335
2020-07-19,0.9203490018844604,-0.051350070792533176,-0.9585217112273594,0.0,0.5,long_only,0.0,-1.0,-0.0,-0.051350070792533176,0.051350070792533176,0.051350070792533176
2020-07-20,0.8730890154838562,0.11920546438992408,0.2270377703477029,0.0,0.5,long_only,0.5,1.0,0.05910273219496204,0.11920546438992408,0.11720546438992407,0.05810273219496204
2020-07-21,0.9771659970283508,0.06848483831860497,0.027386804605290305,0.0,0.5,long_only,0.5,1.0,0.034242419159302484,0.06848483831860497,0.06848483831860497,0.034242419159302484
2020-07-22,1.0440870523452759,0.005513883356128568,-0.5884427151452036,0.0,0.5,long_only,0.0,1.0,-0.0005,0.005513883356128568,0.005513883356128568,0.006013883356128569
2020-07-23,1.0498440265655518,-0.051910584291785966,-0.24853320152212133,0.0,0.5,long_only,0.0,-1.0,-0.0,-0.051910584291785966,0.049910584291785964,0.049910584291785964
2020-07-24,0.9953460097312927,0.25807809805717485,0.6358123138732388,0.0,0.5,long_only,0.5,1.0,0.12853904902858743,0.25807809805717485,0.25607809805717485,0.12753904902858743
2020-07-25,1.252223014831543,0.24986519944769858,-0.9639925817724292,0.0,0.5,long_only,0.0,1.0,-0.0005,0.24986519944769858,0.24986519944769858,0.2503651994476986
2020-07-26,1.5651099681854248,0.13642875890750727,-0.9999081877027164,0.0,0.5,long_only,0.0,1.0,0.0,0.13642875890750727,0.13642875890750727,0.13642875890750727
2020-07-27,1.7786359786987305,0.0030534949746250373,-0.9996945123198464,0.0,0.5,long_only,0.0,1.0,0.0,0.0030534949746250373,0.0030534949746250373,0.0030534949746250373
2020-07-28,1.7840670347213745,-0.07050075842724224,-0.998988635023345,0.0,0.5,long_only,0.0,-1.0,-0.0,-0.07050075842724224,0.06850075842724224,0.06850075842724224
2020-07-29,1.6582889556884766,0.017197292796010233,-0.9999401917899091,0.0,0.5,long_only,0.0,1.0,0.0,0.017197292796010233,0.015197292796010233,0.015197292796010233
2020-07-30,1.6868070363998413,-0.08811266856316158,-0.9999579493486556,0.0,0.5,long_only,0.0,-1.0,-0.0,-0.08811266856316158,0.08611266856316158,0.08611266856316158
2020-07-31,1.5381779670715332,-0.0075205538607096,-0.787618834528819,0.0,0.5,long_only,0.0,-1.0,-0.0,-0.0075205538607096,0.0075205538607096,0.0075205538607096
