date,actual_next_ret,model_prediction,model_position,oracle_position,model_return,oracle_return,daily_return_gap
2019-05-21,0.028771713758901862,0.0866195711362116,1.0,1.0,0.02777171375890186,0.02777171375890186,0.0
2019-05-22,0.10241183936131137,0.13457319265889728,1.0,1.0,0.10241183936131137,0.10241183936131137,0.0
2019-05-23,-0.005971051713071107,0.21146901825742542,1.0,-1.0,-0.005971051713071107,0.003971051713071107,0.009942103426142214
2019-05-24,-0.15531349192656096,0.05191507335100981,1.0,-1.0,-0.15531349192656096,0.15531349192656096,0.31062698385312193
2019-05-25,-0.037409551588687306,-0.16739604020601567,-1.0,-1.0,0.035409551588687305,0.037409551588687306,0.0020000000000000018
2019-05-26,0.11401900786514951,0.04071250615090377,1.0,1.0,0.11201900786514951,0.11201900786514951,0.0
2019-05-27,0.053160459456562226,-0.42824894463867796,-1.0,1.0,-0.05516045945656223,0.053160459456562226,0.10832091891312445
2019-05-28,-0.07260604007687632,0.11506524760290232,1.0,-1.0,-0.07460604007687632,0.07060604007687632,0.14521208015375264
2019-05-29,-0.13361402426641145,-0.033368149487220805,-1.0,-1.0,0.13161402426641144,0.13361402426641145,0.0020000000000000018
2019-05-30,-0.003152892301442667,0.378397062016876,1.0,-1.0,-0.005152892301442667,0.003152892301442667,0.008305784602885334
2019-05-31,-0.05520011305697159,0.221941370046521,1.0,-1.0,-0.05520011305697159,0.05520011305697159,0.11040022611394318
2019-06-01,0.04901092054780842,0.23675953844469705,1.0,1.0,0.04901092054780842,0.04701092054780842,-0.0020000000000000018
2019-06-02,-0.10021886486048603,-0.01077099314134719,-1.0,-1.0,0.09821886486048603,0.09821886486048603,0.0
2019-06-03,-0.030428060962903625,0.07767169387264183,1.0,-1.0,-0.032428060962903626,0.030428060962903625,0.06285612192580725
2019-06-04,0.21949396145730504,0.1248330901244939,1.0,1.0,0.21949396145730504,0.21749396145730504,-0.0020000000000000018
2019-06-05,0.03947099453368552,0.2393914996128661,1.0,1.0,0.03947099453368552,0.03947099453368552,0.0
2019-06-06,0.05178488190472019,0.22791089813296767,1.0,1.0,0.05178488190472019,0.05178488190472019,0.0
2019-06-07,-0.02122349328351758,0.36265610203325915,1.0,-1.0,-0.02122349328351758,0.01922349328351758,0.04044698656703516
2019-06-08,-0.06885784150527507,-0.21384905375020985,-1.0,-1.0,0.06685784150527507,0.06885784150527507,0.0020000000000000018
2019-06-09,0.1103774378133573,0.26146423874049646,1.0,1.0,0.10837743781335729,0.10837743781335729,0.0
2019-06-10,-0.044818571632350146,0.16777587763573093,1.0,-1.0,-0.044818571632350146,0.042818571632350144,0.08763714326470029
2019-06-11,0.003912850146311708,-0.021289148674450198,-1.0,1.0,-0.005912850146311708,0.0019128501463117082,0.007825700292623416
2019-06-12,0.6170688629447652,0.031806064049754945,1.0,1.0,0.6150688629447651,0.6170688629447652,0.0020000000000000018
2019-06-13,-0.09273233077933996,0.5295231839410757,1.0,-1.0,-0.09273233077933996,0.09073233077933995,0.1834646615586799
2019-06-14,0.026688589324734835,0.7628902799205697,1.0,1.0,0.026688589324734835,0.024688589324734833,-0.0020000000000000018
2019-06-15,-0.027810904878174503,0.9947652097677975,1.0,-1.0,-0.027810904878174503,0.0258109048781745,0.053621809756349004
2019-06-16,0.1781984525314393,0.3218713517925493,1.0,1.0,0.1781984525314393,0.1761984525314393,-0.0020000000000000018
2019-06-17,-0.0776502691502825,-0.026668317570969324,-1.0,-1.0,0.0756502691502825,0.0756502691502825,0.0
2019-06-18,0.010945071495931158,-0.1962481984791472,-1.0,1.0,-0.010945071495931158,0.008945071495931158,0.019890142991862314
2019-06-19,-0.039647746483083446,-0.07753123336772949,-1.0,-1.0,0.039647746483083446,0.037647746483083444,-0.0020000000000000018
2019-06-20,-0.03550166891563189,-0.037911827339542736,-1.0,-1.0,0.03550166891563189,0.03550166891563189,0.0
2019-06-21,0.07967837234717345,-0.029836988785011787,-1.0,1.0,-0.07967837234717345,0.07767837234717345,0.1573567446943469
2019-06-22,-0.020221294309111792,0.1616702732919006,1.0,-1.0,-0.022221294309111794,0.01822129430911179,0.040442588618223585
2019-06-23,0.03273000137846327,0.04606636891206578,1.0,1.0,0.03273000137846327,0.030730001378463268,-0.0020000000000000018
2019-06-24,0.17705315388764276,-0.007101436757483981,-1.0,1.0,-0.17905315388764276,0.17705315388764276,0.3561063077752855
2019-06-25,0.032811581654729194,-0.09293399526990698,-1.0,1.0,-0.032811581654729194,0.032811581654729194,0.06562316330945839
2019-06-26,0.0026734010354565463,-0.2055774078105969,-1.0,1.0,-0.0026734010354565463,0.0026734010354565463,0.0053468020709130926
2019-06-27,0.3061466850747696,-0.25432462476188694,-1.0,1.0,-0.3061466850747696,0.3061466850747696,0.6122933701495392
2019-06-28,0.25029351275827616,-0.2261951205678106,-1.0,1.0,-0.25029351275827616,0.25029351275827616,0.5005870255165523
2019-06-29,-0.06920132409271229,0.0036399790014220446,1.0,-1.0,-0.07120132409271229,0.06720132409271229,0.13840264818542458
2019-06-30,0.04209133102308171,-0.19605929736386868,-1.0,1.0,-0.044091331023081715,0.04009133102308171,0.08418266204616343
2019-07-01,0.014884015328199274,-0.1695366698536765,-1.0,1.0,-0.014884015328199274,0.014884015328199274,0.029768030656398548
2019-07-02,-0.030797968380387064,0.16115726383022166,1.0,-1.0,-0.032797968380387066,0.028797968380387062,0.06159593676077413
2019-07-03,-0.013662848997419874,-0.05241709267933564,-1.0,-1.0,0.011662848997419874,0.013662848997419874,0.002
2019-07-04,0.039387776659725704,0.24588341787896126,1.0,1.0,0.0373877766597257,0.0373877766597257,0.0
2019-07-05,-0.04010680069147676,0.309859047114112,1.0,-1.0,-0.04010680069147676,0.03810680069147676,0.07821360138295352
2019-07-06,-0.04674420212119623,0.37714600406741067,1.0,-1.0,-0.04674420212119623,0.04674420212119623,0.09348840424239246
2019-07-07,0.0064573273357673155,0.3090591028758176,1.0,1.0,0.0064573273357673155,0.0044573273357673155,-0.002
2019-07-08,-0.06679413742211793,0.24860824889156868,1.0,-1.0,-0.06679413742211793,0.06479413742211793,0.13158827484423585
2019-07-09,0.0017250974101021832,0.31314556246980796,1.0,-1.0,0.0017250974101021832,-0.0017250974101021832,-0.0034501948202043664
2019-07-10,-0.09337689264569993,0.1277360882087047,1.0,-1.0,-0.09337689264569993,0.09337689264569993,0.18675378529139985
2019-07-11,0.12263662533411313,0.40075863621391855,1.0,1.0,0.12263662533411313,0.12063662533411312,-0.0020000000000000018
2019-07-12,-0.0010605392268805414,-0.06029212917538096,-1.0,-1.0,-0.0009394607731194587,-0.0009394607731194587,0.0
2019-07-13,-0.1208348366947215,-0.013700695712161287,-1.0,-1.0,0.1208348366947215,0.1208348366947215,0.0
2019-07-14,-0.021126634670299738,0.2634360460548372,1.0,-1.0,-0.02312663467029974,0.021126634670299738,0.04425326934059948
2019-07-15,-0.19455511015477378,0.18928527076423152,1.0,-1.0,-0.19455511015477378,0.19455511015477378,0.38911022030954756
2019-07-16,0.0828403278419616,0.35759693796099623,1.0,1.0,0.0828403278419616,0.0808403278419616,-0.0020000000000000018
2019-07-17,0.12580849480854117,-0.02047977029299436,-1.0,1.0,-0.12780849480854117,0.12580849480854117,0.25361698961708234
2019-07-18,-0.026217855743770446,-0.20233593232206154,-1.0,-1.0,0.026217855743770446,0.024217855743770444,-0.0020000000000000018
2019-07-19,0.01371867047500186,0.04011429101981276,1.0,1.0,0.01171867047500186,0.01171867047500186,0.0
2019-07-20,-0.03565170763335135,-0.05546067824809514,-1.0,-1.0,0.033651707633351347,0.033651707633351347,0.0
2019-07-21,-0.04886610817798398,0.32966283142625796,1.0,-1.0,-0.05086610817798398,0.04886610817798398,0.09973221635596796
2019-07-22,-0.02256560560513332,0.11532087111111466,1.0,-1.0,-0.02256560560513332,0.02256560560513332,0.04513121121026664
2019-07-23,0.01451080716006592,0.015904439990642893,1.0,1.0,0.01451080716006592,0.01251080716006592,-0.002
2019-07-24,-0.008789804144370805,-0.006389745283760906,-1.0,-1.0,0.006789804144370805,0.006789804144370805,0.0
2019-07-25,0.008098571620280381,0.011159716637622108,1.0,1.0,0.006098571620280381,0.006098571620280381,0.0
2019-07-26,-0.060361244168641415,0.019014654223638572,1.0,-1.0,-0.060361244168641415,0.05836124416864141,0.11872248833728283
2019-07-27,-0.018043542151214398,-0.04939195603954755,-1.0,-1.0,0.016043542151214396,0.018043542151214398,0.0020000000000000018
2019-07-28,-0.03491183992827218,-4.448492467234999e-05,-1.0,-1.0,0.03491183992827218,0.03491183992827218,0.0
2019-07-29,-0.023905530146419496,-0.0328251075675845,-1.0,-1.0,0.023905530146419496,0.023905530146419496,0.0
2019-07-30,0.051551820237275114,-0.08826842321155531,-1.0,1.0,-0.051551820237275114,0.04955182023727511,0.10110364047455023
2019-07-31,-0.007092417946809482,-0.08881018397256249,-1.0,-1.0,0.007092417946809482,0.005092417946809482,-0.002
2019-08-01,0.10018904004927398,0.054522997317340005,1.0,1.0,0.09818904004927398,0.09818904004927398,0.0
2019-08-02,0.01070253053260295,0.13185513371038057,1.0,1.0,0.01070253053260295,0.01070253053260295,0.0
2019-08-03,0.029769012609213386,0.0803292947167992,1.0,1.0,0.029769012609213386,0.029769012609213386,0.0
2019-08-04,-0.005328157332702532,-0.05798343508227127,-1.0,-1.0,0.003328157332702532,0.003328157332702532,0.0
