Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 00:00:00-05:00,15.633086319565233,15.920242001269562,15.548628481846443,15.827338218688965,42149200,0.0,0.0
2023-01-04 00:00:00-05:00,15.93713844408538,16.359426142423732,15.886462760436972,16.165172576904297,43926800,0.0,0.0
2023-01-05 00:00:00-05:00,16.16517463492548,16.31719848342571,16.013150786425253,16.224294662475586,31081800,0.0,0.0
2023-01-06 00:00:00-05:00,16.342530723294402,16.714144268738497,16.334084777841195,16.49455451965332,36050300,0.0,0.0
2023-01-09 00:00:00-05:00,16.484276680385,16.484276680385,16.26151598595478,16.312923431396484,51981100,0.278,0.0
2023-01-10 00:00:00-05:00,16.57851812880236,16.689897632730542,16.4500028137588,16.68132972717285,32869500,0.0,0.0
2023-01-11 00:00:00-05:00,16.681332489215414,16.698468303168085,16.492843438219495,16.629926681518555,30010200,0.0,0.0
2023-01-12 00:00:00-05:00,16.68990039619175,16.767009924817618,16.595656687774373,16.629926681518555,31740400,0.0,0.0
2023-01-13 00:00:00-05:00,16.61279087165741,16.784145742904023,16.52711507019527,16.749874114990234,25480000,0.0,0.0
2023-01-17 00:00:00-05:00,16.7498732422713,16.767009055335365,16.509978396018685,16.561384201049805,38801000,0.0,0.0
2023-01-18 00:00:00-05:00,16.527114481627102,16.561384474159293,16.252946370564043,16.295785903930664,38023700,0.0,0.0
2023-01-19 00:00:00-05:00,16.218675517243323,16.29578503904963,16.098728098505074,16.227243423461914,40180800,0.0,0.0
2023-01-20 00:00:00-05:00,16.24437753598135,16.475706100463867,16.08159222097011,16.475706100463867,37836600,0.0,0.0
2023-01-23 00:00:00-05:00,16.475705988361742,16.621357124175155,16.26151323770443,16.36432647705078,32890800,0.0,0.0
2023-01-24 00:00:00-05:00,16.25294449041405,18.446279320225653,16.021617573638746,16.41573143005371,32858500,0.0,0.0
2023-01-25 00:00:00-05:00,16.921229257233424,17.54667176922615,16.91266135011776,17.49526596069336,73582100,0.0,0.0
2023-01-26 00:00:00-05:00,17.366750338792915,17.409588239510775,16.97263478871173,17.135421752929688,47400900,0.0,0.0
2023-01-27 00:00:00-05:00,17.092586517333984,17.221101873687186,16.9726374351311,17.092586517333984,37094000,0.0,0.0
2023-01-30 00:00:00-05:00,17.06688182848321,17.358184157984173,17.041178104999716,17.272506713867188,37246000,0.0,0.0
2023-01-31 00:00:00-05:00,17.272504141137972,17.460993182790954,17.195394616334234,17.45242691040039,36575900,0.0,0.0
2023-02-01 00:00:00-05:00,17.538099317260958,17.56380303194705,17.195391292250243,17.289636611938477,40172500,0.0,0.0
2023-02-02 00:00:00-05:00,17.221097577061943,17.555237747045325,17.169691774178578,17.375316619873047,34968800,0.0,0.0
2023-02-03 00:00:00-05:00,17.32391109616976,17.35818272465114,16.938365080721344,16.989770889282227,31599900,0.0,0.0
2023-02-06 00:00:00-05:00,16.921230616861685,16.92979852466578,16.698469916439084,16.77557945251465,30929800,0.0,0.0
2023-02-07 00:00:00-05:00,16.69846463298641,16.74130415845233,16.355756600063096,16.492839813232422,36534400,0.0,0.0
2023-02-08 00:00:00-05:00,16.35575772443934,16.467137229985898,16.295784018824968,16.41573143005371,29805200,0.0,0.0
2023-02-09 00:00:00-05:00,16.45856978594625,16.492841409636263,16.184403333069998,16.252944946289062,28320900,0.0,0.0
2023-02-10 00:00:00-05:00,16.304354959277052,16.372896583331432,16.1330000820605,16.338624954223633,24931200,0.0,0.0
2023-02-13 00:00:00-05:00,16.287218664858884,16.55281724597421,16.27008285080985,16.50141143798828,21668700,0.0,0.0
2023-02-14 00:00:00-05:00,16.535682782232378,16.578522320853246,16.304355810324907,16.407167434692383,23195200,0.0,0.0
2023-02-15 00:00:00-05:00,16.28721499347843,16.50997562341879,16.270079183292065,16.492839813232422,31145400,0.0,0.0
2023-02-16 00:00:00-05:00,16.31292238593243,16.638494682058205,16.21867704282392,16.50141143798828,35161100,0.0,0.0
2023-02-17 00:00:00-05:00,16.5014091674468,16.715601911103956,16.390028025614946,16.655628204345703,29997500,0.0,0.0
2023-02-21 00:00:00-05:00,16.467140294972218,16.58708936268769,16.39003076364128,16.458572387695312,28220300,0.0,0.0
2023-02-22 00:00:00-05:00,16.46713811404157,16.647060874704945,16.46713811404157,16.60422134399414,25308800,0.0,0.0
