Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02 00:00:00+00:00,0.923799991607666,0.9257599711418152,0.9221000075340271,0.923799991607666,0,0.0,0.0
2023-01-03 00:00:00+00:00,0.9240000247955322,0.9398000240325928,0.923009991645813,0.9240000247955322,0,0.0,0.0
2023-01-04 00:00:00+00:00,0.9358000159263611,0.9362999796867371,0.925599992275238,0.9358000159263611,0,0.0,0.0
2023-01-05 00:00:00+00:00,0.9295899868011475,0.9376099705696106,0.9259999990463257,0.9295899868011475,0,0.0,0.0
2023-01-06 00:00:00+00:00,0.9358299970626831,0.9406700134277344,0.9290900230407715,0.9358299970626831,0,0.0,0.0
2023-01-09 00:00:00+00:00,0.9268699884414673,0.9279199838638306,0.916700005531311,0.9268699884414673,0,0.0,0.0
2023-01-10 00:00:00+00:00,0.920930027961731,0.9251499772071838,0.9194899797439575,0.920930027961731,0,0.0,0.0
2023-01-11 00:00:00+00:00,0.9222400188446045,0.9314900040626526,0.9204699993133545,0.9222400188446045,0,0.0,0.0
2023-01-12 00:00:00+00:00,0.9309200048446655,0.9350200295448303,0.926609992980957,0.9309200048446655,0,0.0,0.0
2023-01-13 00:00:00+00:00,0.9272000193595886,0.9316200017929077,0.9255899786949158,0.9272000193595886,0,0.0,0.0
2023-01-16 00:00:00+00:00,0.9267200231552124,0.9287800192832947,0.9216679930686951,0.9267200231552124,0,0.0,0.0
2023-01-17 00:00:00+00:00,0.9253900051116943,0.9275000095367432,0.9188200235366821,0.9253900051116943,0,0.0,0.0
2023-01-18 00:00:00+00:00,0.9219200015068054,0.9243199825286865,0.9087100028991699,0.9219200015068054,0,0.0,0.0
2023-01-19 00:00:00+00:00,0.91593998670578,0.9188399910926819,0.914900004863739,0.91593998670578,0,0.0,0.0
2023-01-20 00:00:00+00:00,0.9154999852180481,0.9233700037002563,0.9141499996185303,0.9154999852180481,0,0.0,0.0
2023-01-23 00:00:00+00:00,0.9199399948120117,0.9238700270652771,0.9160000085830688,0.9198899865150452,0,0.0,0.0
2023-01-24 00:00:00+00:00,0.9216700196266174,0.927839994430542,0.9192500114440918,0.9216700196266174,0,0.0,0.0
2023-01-25 00:00:00+00:00,0.9222999811172485,0.9243599772453308,0.9175300002098083,0.9222999811172485,0,0.0,0.0
2023-01-26 00:00:00+00:00,0.9169700145721436,0.9224500060081482,0.9160000085830688,0.9169700145721436,0,0.0,0.0
2023-01-27 00:00:00+00:00,0.920199990272522,0.9239299893379211,0.9190999865531921,0.920199990272522,0,0.0,0.0
2023-01-30 00:00:00+00:00,0.9208599925041199,0.9238399863243103,0.9180999994277954,0.9208599925041199,0,0.0,0.0
2023-01-31 00:00:00+00:00,0.925279974937439,0.9286999702453613,0.9165499806404114,0.925279974937439,0,0.0,0.0
2023-02-01 00:00:00+00:00,0.9162499904632568,0.9171900153160095,0.9136000275611877,0.9162499904632568,0,0.0,0.0
2023-02-02 00:00:00+00:00,0.907260000705719,0.9133999943733215,0.9060500264167786,0.907260000705719,0,0.0,0.0
2023-02-03 00:00:00+00:00,0.9132000207901001,0.9266999959945679,0.9126499891281128,0.9132000207901001,0,0.0,0.0
2023-02-06 00:00:00+00:00,0.9263299703598022,0.9289699792861938,0.9227799773216248,0.9263299703598022,0,0.0,0.0
2023-02-07 00:00:00+00:00,0.927869975566864,0.9289100170135498,0.9226999878883362,0.927869975566864,0,0.0,0.0
2023-02-08 00:00:00+00:00,0.9216499924659729,0.922290027141571,0.9176999926567078,0.9216499924659729,0,0.0,0.0
2023-02-09 00:00:00+00:00,0.9209100008010864,0.92180997133255,0.9160599708557129,0.9209100008010864,0,0.0,0.0
2023-02-10 00:00:00+00:00,0.9219740033149719,0.9248200058937073,0.9199299812316895,0.9219740033149719,0,0.0,0.0
2023-02-13 00:00:00+00:00,0.9237899780273438,0.9258400201797485,0.9200299978256226,0.9237899780273438,0,0.0,0.0
2023-02-14 00:00:00+00:00,0.9186199903488159,0.9232500195503235,0.9140499830245972,0.9186199903488159,0,0.0,0.0
2023-02-15 00:00:00+00:00,0.92153000831604,0.9262099862098694,0.9212999939918518,0.92153000831604,0,0.0,0.0
2023-02-16 00:00:00+00:00,0.9233599901199341,0.927079975605011,0.9212999939918518,0.9233599901199341,0,0.0,0.0
2023-02-17 00:00:00+00:00,0.9264600276947021,0.9331099987030029,0.9255099892616272,0.9264600276947021,0,0.0,0.0
2023-02-20 00:00:00+00:00,0.92535001039505,0.9259600043296814,0.921999990940094,0.92535001039505,0,0.0,0.0
2023-02-21 00:00:00+00:00,0.9231799840927124,0.9281200170516968,0.9229999780654907,0.9231799840927124,0,0.0,0.0
2023-02-22 00:00:00+00:00,0.9275000095367432,0.9301000237464905,0.9253000020980835,0.9275000095367432,0,0.0,0.0
2023-02-23 00:00:00+00:00,0.9312400221824646,0.9345099925994873,0.9287999868392944,0.9312400221824646,0,0.0,0.0
2023-02-24 00:00:00+00:00,0.9336900115013123,0.9401299953460693,0.9326000213623047,0.9336900115013123,0,0.0,0.0
2023-02-27 00:00:00+00:00,0.9400299787521362,0.9428600072860718,0.9344199895858765,0.9400299787521362,0,0.0,0.0
2023-02-28 00:00:00+00:00,0.9355999827384949,0.9388999938964844,0.9340000152587891,0.9355999827384949,0,0.0,0.0
2023-03-01 00:00:00+00:00,0.941868007183075,0.9428200125694275,0.9351000189781189,0.941868007183075,0,0.0,0.0
2023-03-02 00:00:00+00:00,0.9394699931144714,0.9439600110054016,0.9392399787902832,0.9394699931144714,0,0.0,0.0
2023-03-03 00:00:00+00:00,0.9418699741363525,0.9420599937438965,0.9369000196456909,0.9418699741363525,0,0.0,0.0
2023-03-06 00:00:00+00:00,0.9368000030517578,0.9372299909591675,0.9307000041007996,0.9368000030517578,0,0.0,0.0
2023-03-07 00:00:00+00:00,0.9306899905204773,0.9413400292396545,0.9285600185394287,0.9306899905204773,0,0.0,0.0
2023-03-08 00:00:00+00:00,0.9422299861907959,0.9437999725341797,0.9389399886131287,0.9422299861907959,0,0.0,0.0
