Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-01-03 00:00:00-05:00,39.26349284793646,39.4622507066015,37.65085294414334,38.125160217285156,53082800,0.0,0.0,0.0
2023-01-04 00:00:00-05:00,37.56050060627663,38.34197390009086,37.41595041372236,38.12063217163086,45705200,0.0,0.0,0.0
2023-01-05 00:00:00-05:00,38.05739848612499,39.02859688156891,37.94898668390189,38.816287994384766,38723800,0.0,0.0,0.0
2023-01-06 00:00:00-05:00,39.31770040024794,40.03593338500338,39.218321471108354,39.55259323120117,44422400,0.0,0.0,0.0
2023-01-09 00:00:00-05:00,40.148861672604504,40.21210218006331,39.286078494359714,39.412559509277344,46003200,0.0,0.0,0.0
2023-01-10 00:00:00-05:00,39.67003576814031,39.77393284657409,39.06924756052271,39.692623138427734,31599000,0.0,0.0,0.0
2023-01-11 00:00:00-05:00,40.04045423331271,40.139833169114745,39.38546171476228,39.81459426879883,32903000,0.0,0.0,0.0
2023-01-12 00:00:00-05:00,40.0540001575115,40.83547705118513,39.97720860652107,40.57347869873047,36716000,0.0,0.0,0.0
2023-01-13 00:00:00-05:00,40.54186335647908,40.73158489826574,40.112730805340284,40.632205963134766,31808400,0.0,0.0,0.0
2023-01-17 00:00:00-05:00,40.72706534962026,41.14264680510231,40.55089142874398,40.7180290222168,33933200,0.0,0.0,0.0
2023-01-18 00:00:00-05:00,40.90775838905676,41.36399651267878,39.932045069603,39.97269821166992,38075200,0.0,0.0,0.0
2023-01-19 00:00:00-05:00,39.74232327434817,40.63220869338539,39.656495379813464,40.46958923339844,34293800,0.0,0.0,0.0
2023-01-20 00:00:00-05:00,40.55541037890561,41.01164842385248,40.14434707915386,40.87161636352539,28560000,0.0,0.0,0.0
2023-01-23 00:00:00-05:00,41.16975237695931,41.37302495819242,40.79482402403214,40.92582321166992,29305000,0.0,0.0,0.0
2023-01-24 00:00:00-05:00,40.79031427501484,40.86258767741388,39.95914774615198,40.76772689819336,30755200,0.0,0.0,0.0
2023-01-25 00:00:00-05:00,40.568967455204955,40.77224349975586,39.92300779126264,40.77224349975586,26861200,0.0,0.0,0.0
2023-01-26 00:00:00-05:00,41.431744851739474,42.07770436976637,40.9258173832261,42.059635162353516,36663000,0.0,0.0,0.0
2023-01-27 00:00:00-05:00,41.83377946725642,42.04157020398186,41.14264858402087,41.21040725708008,34841000,0.0,0.0,0.0
2023-01-30 00:00:00-05:00,40.91226348914004,40.97098582437931,40.21209639765102,40.26630401611328,27525000,0.0,0.0,0.0
2023-01-31 00:00:00-05:00,40.13079625248325,40.68641327343893,39.71973291519367,40.623172760009766,27848200,0.0,0.0,0.0
2023-02-01 00:00:00-05:00,40.4334447658699,40.605097068300566,39.299626976624076,39.82362365722656,46967200,0.0,0.0,0.0
2023-02-02 00:00:00-05:00,39.67003986266676,39.746831415411876,38.486532532236524,38.91566848754883,49803000,0.0,0.0,0.0
2023-02-03 00:00:00-05:00,39.0782927727246,39.71070137473115,38.7891922883244,38.8298454284668,45454800,0.0,0.0,0.0
2023-02-06 00:00:00-05:00,38.86597633099501,39.15959492294183,38.17936022862562,38.65366744995117,31714400,0.0,0.0,0.0
2023-02-07 00:00:00-05:00,38.8975989692896,39.968176320807814,38.694326402734475,39.90945053100586,41014000,0.0,0.0,0.0
2023-02-08 00:00:00-05:00,39.87783210971281,40.08110813195725,39.32673328182912,39.55259323120117,26967200,0.0,0.0,0.0
2023-02-09 00:00:00-05:00,39.55711041718208,39.6835914342875,39.186700247223676,39.213802337646484,32150400,0.0,0.0,0.0
2023-02-10 00:00:00-05:00,39.864282248273746,40.83096258459192,39.82814382817695,40.74965286254883,40003200,0.0,0.0,0.0
2023-02-13 00:00:00-05:00,40.541862485383284,40.80386086394473,40.12176282539664,40.64575958251953,24744800,0.0,0.0,0.0
2023-02-14 00:00:00-05:00,40.32503039466503,40.95743888807376,40.21210042964022,40.659305572509766,27022600,0.0,0.0,0.0
2023-02-15 00:00:00-05:00,40.2030667871205,40.2888946617449,39.457728342808586,39.96817398071289,31939600,0.0,0.0,0.0
2023-02-16 00:00:00-05:00,39.751346704381994,40.094654754533906,39.534519660510014,39.57517623901367,25314200,0.0,0.0,0.0
2023-02-17 00:00:00-05:00,38.96084533043388,38.987947424353585,37.998683086437744,38.16581726074219,44680400,0.0,0.0,0.0
2023-02-21 00:00:00-05:00,37.99867684966465,38.41425830452208,37.903816090165606,37.97608947753906,33622600,0.0,0.0,0.0
2023-02-22 00:00:00-05:00,37.87219804786686,38.22905721339292,37.39789417952181,37.7231330871582,40270400,0.0,0.0,0.0
2023-02-23 00:00:00-05:00,38.29228973388672,38.51363493924799,37.80894963772156,38.29228973388672,35023400,0.0,0.0,0.0
2023-02-24 00:00:00-05:00,37.727643277180135,38.29681129723338,37.51081966234504,38.24260711669922,37496800,0.0,0.0,0.0
2023-02-27 00:00:00-05:00,38.3193989963208,38.522671567753264,38.03933142456231,38.35553741455078,30676400,0.0,0.0,0.0
2023-02-28 00:00:00-05:00,38.7440143177218,38.757568809659126,37.77281928952264,37.804439544677734,38007600,0.0,0.0,0.0
2023-03-01 00:00:00-05:00,37.83605935532747,38.74401386254961,37.69602384441491,38.549774169921875,37094000,0.0,0.0,0.0
2023-03-02 00:00:00-05:00,38.482016130231585,39.03311491305285,38.360049837588036,38.8885612487793,32798600,0.0,0.0,0.0
2023-03-03 00:00:00-05:00,38.423301502502106,39.61132728977945,38.39619940575359,39.41708755493164,50675200,0.0,0.0,0.0
2023-03-06 00:00:00-05:00,39.20024627565632,39.498383017549145,39.042145024508066,39.435142517089844,33898400,0.0,0.0,0.0
2023-03-07 00:00:00-05:00,39.200247369222815,39.299626285959455,38.64914861011883,38.74852752685547,37000400,0.0,0.0,0.0
2023-03-08 00:00:00-05:00,38.576869255113365,39.06924215281896,37.98059929335473,38.351009368896484,39399000,0.0,0.0,0.0
2023-03-09 00:00:00-05:00,38.57236002660934,39.11442250054398,37.79991945039536,37.80895233154297,37888200,0.0,0.0,0.0
2023-03-10 00:00:00-05:00,37.80894736694075,38.34197688973695,37.10878371724108,37.32560729980469,56624800,0.0,0.0,0.0
2023-03-13 00:00:00-04:00,36.372483183818744,37.22171876300928,35.735559945775016,36.56672286987305,83327000,0.0,0.0,0.0
2023-03-14 00:00:00-04:00,36.562204805145825,37.750226738874446,36.277619101428954,36.928096771240234,61066400,0.0,0.0,0.0
2023-03-15 00:00:00-04:00,35.57293962709066,35.843970858789156,34.43912179272882,34.94504928588867,115347000,0.0,0.0,0.0
