Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-25 00:00:00+00:00,111032.6171875,111947.703125,110704.40625,111641.7265625,24707667305,0.0,0.0
2025-10-26 00:00:00+00:00,111639.0546875,115260.90625,111268.484375,114472.4453125,41708524143,0.0,0.0
2025-10-27 00:00:00+00:00,114479.8515625,116273.3125,113882.2890625,114119.328125,61761358733,0.0,0.0
2025-10-28 00:00:00+00:00,114129.0859375,116078.984375,112291.6796875,112956.1640625,64528066504,0.0,0.0
2025-10-29 00:00:00+00:00,112921.328125,113642.7265625,109368.71875,110055.3046875,62192043469,0.0,0.0
2025-10-30 00:00:00+00:00,110059.1953125,111612.3515625,106376.6875,108305.546875,69673964814,0.0,0.0
2025-10-31 00:00:00+00:00,108304.4140625,111031.8203125,108288.2734375,109556.1640625,60090359560,0.0,0.0
2025-11-01 00:00:00+00:00,109558.625,110574.8984375,109372.953125,110064.015625,25871668762,0.0,0.0
2025-11-02 00:00:00+00:00,110064.4296875,111167.3125,109523.453125,110639.625,34284209459,0.0,0.0
2025-11-03 00:00:00+00:00,110646.90625,110764.9140625,105336.359375,106547.5234375,72852006359,0.0,0.0
2025-11-04 00:00:00+00:00,106541.421875,107264.8828125,98962.0625,101590.5234375,110967184773,0.0,0.0
2025-11-05 00:00:00+00:00,101579.234375,104534.703125,98989.9140625,103891.8359375,77584934804,0.0,0.0
2025-11-06 00:00:00+00:00,103893.6640625,104147.3046875,100336.8671875,101301.2890625,63932752861,0.0,0.0
2025-11-07 00:00:00+00:00,101286.2421875,104052.9140625,99257.0546875,103372.40625,92168030081,0.0,0.0
2025-11-08 00:00:00+00:00,103371.703125,103373.5625,101458.0390625,102282.1171875,51446691095,0.0,0.0
2025-11-09 00:00:00+00:00,102278.984375,105418.3671875,101468.875,104719.640625,59679243013,0.0,0.0
2025-11-10 00:00:00+00:00,104723.7734375,106564.6953125,104350.6484375,105996.59375,69585887229,0.0,0.0
2025-11-11 00:00:00+00:00,105996.859375,107428.2578125,102457.328125,102997.46875,71130078574,0.0,0.0
2025-11-12 00:00:00+00:00,103011.4375,105297.234375,100836.6171875,101663.1875,64347179408,0.0,0.0
2025-11-13 00:00:00+00:00,101674.1484375,104005.4921875,97988.71875,99697.4921875,101546815416,0.0,0.0
