Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-01-03 00:00:00-05:00,32.82775966348591,33.05645609359025,32.46565274157911,32.703880310058594,37396500,0.0,0.0,0.0
2023-01-04 00:00:00-05:00,33.03740636357219,33.46621682951749,32.94211676450221,33.227989196777344,44669300,0.0,0.0,0.0
2023-01-05 00:00:00-05:00,33.11363912413406,33.11363912413406,32.75153212452677,32.98023223876953,45585700,0.0,0.0,0.0
2023-01-06 00:00:00-05:00,33.199401464373494,33.81879473405195,32.97070134839629,33.71397399902344,41229700,0.0,0.0,0.0
2023-01-09 00:00:00-05:00,33.82832314782109,34.018905977075356,33.50433342860836,33.59009552001953,48726600,0.0,0.0,0.0
2023-01-10 00:00:00-05:00,33.53292281764129,33.80926776498218,33.418574563076795,33.78068161010742,34663700,0.0,0.0,0.0
2023-01-11 00:00:00-05:00,33.86644205187149,34.09513854980469,33.799738603718865,34.09513854980469,32014700,0.0,0.0,0.0
2023-01-12 00:00:00-05:00,34.20949078255639,34.36195632775447,33.94267335216075,34.161842346191406,56642400,0.0,0.0,0.0
2023-01-13 00:00:00-05:00,33.72350788280376,34.466777038945345,33.59962847842492,34.419132232666016,65920900,0.0,0.0,0.0
2023-01-17 00:00:00-05:00,34.333367911811735,34.352426560106764,34.085612754107366,34.190433502197266,65345200,0.0,0.0,0.0
2023-01-18 00:00:00-05:00,33.99985204523018,34.20949354998631,33.52339672355943,33.55198287963867,53693000,0.0,0.0,0.0
2023-01-19 00:00:00-05:00,33.14221912875504,33.33280191610128,32.93258133423205,33.161277770996094,61169500,0.0,0.0,0.0
2023-01-20 00:00:00-05:00,33.25657228383848,33.70443767130731,33.10410677500696,33.68537902832031,42330100,0.0,0.0,0.0
2023-01-23 00:00:00-05:00,33.71397692356626,34.21901836153377,33.609156179444994,34.076080322265625,44997300,0.0,0.0,0.0
2023-01-24 00:00:00-05:00,34.01890759551539,34.24760409344859,33.637741918873,34.09513854980469,34333500,0.0,0.0,0.0
2023-01-25 00:00:00-05:00,33.79973639827482,34.371481240866565,33.79020525769476,34.36195373535156,38458700,0.0,0.0,0.0
2023-01-26 00:00:00-05:00,34.447713493315725,34.60017901669008,34.2190133907218,34.54300308227539,29944200,0.0,0.0,0.0
2023-01-27 00:00:00-05:00,34.49535828779556,34.743113400129566,34.447713493315725,34.54300308227539,30787400,0.0,0.0,0.0
2023-01-30 00:00:00-05:00,34.36195152952043,34.61923778269001,34.31430309980898,34.37147903442383,31595000,0.0,0.0,0.0
2023-01-31 00:00:00-05:00,34.4381888917662,34.84794074520431,34.27619583276604,34.83841323852539,30282100,0.0,0.0,0.0
2023-02-01 00:00:00-05:00,34.47630618861289,35.14334434316787,34.40007159491952,34.83841323852539,51418700,0.0,0.0,0.0
2023-02-02 00:00:00-05:00,35.02898251213894,35.07663093720842,34.65734806100956,34.933692932128906,42107300,0.0,0.0,0.0
2023-02-03 00:00:00-05:00,34.65735528334953,35.16240034083092,34.647827777388855,34.86699676513672,43155000,0.0,0.0,0.0
2023-02-06 00:00:00-05:00,34.66689241303816,34.86700278836826,34.5906578119224,34.85747528076172,32273600,0.0,0.0,0.0
2023-02-07 00:00:00-05:00,34.63828962139716,35.36250351995821,34.63828962139716,35.25768280029297,33000500,0.0,0.0,0.0
2023-02-08 00:00:00-05:00,35.00040512482855,35.3529810211835,34.9527603228993,35.04804992675781,34555500,0.0,0.0,0.0
2023-02-09 00:00:00-05:00,35.19098748770749,35.29580823156162,34.58112530717287,34.65735626220703,44329600,0.0,0.0,0.0
2023-02-10 00:00:00-05:00,34.48582957035116,34.8002917791244,34.37148132855409,34.771705627441406,28108900,0.0,0.0,0.0
2023-02-13 00:00:00-05:00,34.75264530136634,35.17192459106445,34.7240555160003,35.17192459106445,32209000,0.0,0.0,0.0
2023-02-14 00:00:00-05:00,35.10522169400554,35.333921805151405,34.762173344819224,34.98134231567383,33525300,0.0,0.0,0.0
2023-02-15 00:00:00-05:00,34.70500036025876,35.038521232587904,34.65735555994467,35.01946258544922,28510000,0.0,0.0,0.0
2023-02-16 00:00:00-05:00,34.68594402238677,34.93369915558927,34.60018193107339,34.66688537597656,34379100,0.0,0.0,0.0
2023-02-17 00:00:00-05:00,34.49535899827056,34.72405547050997,34.39053826721713,34.67641067504883,35889800,0.0,0.0,0.0
2023-02-21 00:00:00-05:00,34.38101005795996,34.428654852445234,33.809261618942216,33.961727142333984,36425200,0.0,0.0,0.0
2023-02-22 00:00:00-05:00,33.961727977807705,34.095134859674275,33.742559009731934,33.92361068725586,31065200,0.0,0.0,0.0
2023-02-23 00:00:00-05:00,34.066557739558,34.22855081474666,33.637747194844096,33.95220947265625,42357600,0.0,0.0,0.0
2023-02-24 00:00:00-05:00,33.65679946058692,34.08560992395687,33.5996235204492,33.98078918457031,48732600,0.0,0.0,0.0
2023-02-27 00:00:00-05:00,34.29524977944892,34.352422081815355,33.904556627996605,33.97126007080078,31664600,0.0,0.0,0.0
2023-02-28 00:00:00-05:00,34.018901408617715,34.209484212278284,33.93313932872368,34.037960052490234,32531400,0.0,0.0,0.0
2023-03-01 00:00:00-05:00,33.885497031768914,34.07607621439835,33.79020380538929,33.92361068725586,32790300,0.0,0.0,0.0
2023-03-02 00:00:00-05:00,33.72349846476917,33.79973304157848,33.361391495054356,33.76161575317383,38401900,0.0,0.0,0.0
2023-03-03 00:00:00-05:00,33.89502941539314,34.30478126013892,33.82832596485921,34.29525375366211,33091600,0.0,0.0,0.0
2023-03-06 00:00:00-05:00,34.314306139460925,34.53347875736698,34.21901654172667,34.32383728027344,30111100,0.0,0.0,0.0
2023-03-07 00:00:00-05:00,34.199953473519365,34.22853962213076,33.35186380411089,33.437625885009766,53804400,0.0,0.0,0.0
2023-03-08 00:00:00-05:00,33.399513313713875,33.58056864066168,33.142227034681625,33.313751220703125,50860300,0.0,0.0,0.0
2023-03-09 00:00:00-05:00,33.123173238582936,33.18034918731824,31.79862799094039,31.96062469482422,107108500,0.0,0.0,0.0
2023-03-10 00:00:00-05:00,31.588980665721508,32.13213929348848,30.998173610729836,31.37933921813965,166569400,0.0,0.0,0.0
2023-03-13 00:00:00-04:00,30.264437625318145,30.79806699512566,29.892803112822335,30.14055824279785,165965900,0.0,0.0,0.0
2023-03-14 00:00:00-04:00,31.293578264006218,31.303105768755128,30.369255813109426,30.75041961669922,128115500,0.0,0.0,0.0
2023-03-15 00:00:00-04:00,29.88327103903276,30.05479520363692,29.502105421009134,29.93091583251953,132235000,0.0,0.0,0.0
2023-03-16 00:00:00-04:00,29.73080378339475,30.81712100576761,29.444929586564033,30.50265884399414,133892600,0.0,0.0,0.0
2023-03-17 00:00:00-04:00,30.21679005286523,30.21679005286523,29.44493308307746,29.52116584777832,136760600,0.0,0.0,0.0
2023-03-20 00:00:00-04:00,29.75387172153776,30.10819929204127,29.705990456642798,29.84963607788086,75384500,0.153,0.0,0.0
2023-03-21 00:00:00-04:00,30.529559534540372,30.682783600606548,30.462525033072577,30.606170654296875,115899200,0.0,0.0,0.0
2023-03-22 00:00:00-04:00,30.60617344429295,30.69236119019486,29.87836865353757,29.897520065307617,67874100,0.0,0.0,0.0
2023-03-23 00:00:00-04:00,29.95497624737178,30.261420718190415,29.485732923111602,29.696413040161133,82366300,0.0,0.0,0.0
2023-03-24 00:00:00-04:00,29.332514161986975,29.705995026524924,29.102680767338555,29.677265167236328,76619100,0.0,0.0,0.0
2023-03-27 00:00:00-04:00,30.18481083596026,30.25184533837644,29.916670999742333,30.089046478271484,61393300,0.0,0.0,0.0
