Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-01 00:00:00+00:00,9.34875202178955,9.466991424560547,9.311785697937012,9.464468955993652,61685236,0.0,0.0
2023-01-02 00:00:00+00:00,9.464736938476562,9.989846229553223,9.39647388458252,9.802421569824219,134288652,0.0,0.0
2023-01-03 00:00:00+00:00,9.803533554077148,10.251814842224121,9.772177696228027,10.16102123260498,162694348,0.0,0.0
2023-01-04 00:00:00+00:00,10.160968780517578,10.39743423461914,10.077815055847168,10.198363304138184,148918469,0.0,0.0
2023-01-05 00:00:00+00:00,10.198057174682617,10.217549324035645,10.001822471618652,10.076512336730957,94583842,0.0,0.0
2023-01-06 00:00:00+00:00,10.076297760009766,10.264664649963379,9.927339553833008,10.250513076782227,108473813,0.0,0.0
2023-01-07 00:00:00+00:00,10.248835563659668,10.350284576416016,10.150192260742188,10.194783210754395,73327102,0.0,0.0
2023-01-08 00:00:00+00:00,10.193961143493652,10.547014236450195,10.021463394165039,10.538479804992676,112449736,0.0,0.0
2023-01-09 00:00:00+00:00,10.538294792175293,11.457268714904785,10.537824630737305,11.126632690429688,259615448,0.0,0.0
2023-01-10 00:00:00+00:00,11.125969886779785,11.335260391235352,10.911909103393555,11.328780174255371,136492712,0.0,0.0
2023-01-11 00:00:00+00:00,11.328449249267578,11.834737777709961,11.077513694763184,11.834737777709961,141586327,0.0,0.0
2023-01-12 00:00:00+00:00,11.86213207244873,12.330418586730957,11.616142272949219,12.274691581726074,215548112,0.0,0.0
2023-01-13 00:00:00+00:00,12.274157524108887,12.489931106567383,11.939908981323242,12.399483680725098,172487180,0.0,0.0
2023-01-14 00:00:00+00:00,12.399731636047363,13.375964164733887,12.286011695861816,12.894696235656738,348052352,0.0,0.0
2023-01-15 00:00:00+00:00,12.89686107635498,13.023783683776855,12.399553298950195,12.79348087310791,170595823,0.0,0.0
2023-01-16 00:00:00+00:00,12.79289722442627,13.013293266296387,12.093262672424316,12.331189155578613,208456271,0.0,0.0
2023-01-17 00:00:00+00:00,12.331340789794922,12.602213859558105,12.130602836608887,12.175999641418457,168126921,0.0,0.0
2023-01-18 00:00:00+00:00,12.176447868347168,12.508031845092773,11.469263076782227,11.568391799926758,194175904,0.0,0.0
2023-01-19 00:00:00+00:00,11.565444946289062,12.08218002319336,11.5562744140625,12.027596473693848,124917793,0.0,0.0
2023-01-20 00:00:00+00:00,12.026640892028809,13.23196792602539,11.95776081085205,13.168039321899414,201580345,0.0,0.0
2023-01-21 00:00:00+00:00,13.176215171813965,13.546616554260254,12.94775104522705,13.100452423095703,233680831,0.0,0.0
2023-01-22 00:00:00+00:00,13.099786758422852,13.682474136352539,12.851362228393555,13.311491012573242,248520533,0.0,0.0
2023-01-23 00:00:00+00:00,13.314024925231934,13.54508113861084,12.90764045715332,13.095694541931152,187852448,0.0,0.0
2023-01-24 00:00:00+00:00,13.090166091918945,13.36068344116211,12.392782211303711,12.45215129852295,162439190,0.0,0.0
2023-01-25 00:00:00+00:00,12.453070640563965,13.689087867736816,12.177751541137695,13.5701322555542,264111555,0.0,0.0
2023-01-26 00:00:00+00:00,13.565176963806152,13.623612403869629,12.889739036560059,13.113637924194336,233476211,0.0,0.0
2023-01-27 00:00:00+00:00,13.11361312866211,13.53841781616211,12.763023376464844,13.513527870178223,193594987,0.0,0.0
2023-01-28 00:00:00+00:00,13.517510414123535,13.853696823120117,13.069939613342285,13.206392288208008,180805749,0.0,0.0
2023-01-29 00:00:00+00:00,13.206184387207031,13.915818214416504,13.050597190856934,13.819515228271484,191100322,0.0,0.0
2023-01-30 00:00:00+00:00,13.82073974609375,13.964012145996094,12.8829927444458,13.056947708129883,207022253,0.0,0.0
2023-01-31 00:00:00+00:00,13.056929588317871,13.450020790100098,13.055086135864258,13.379324913024902,152355326,0.0,0.0
2023-02-01 00:00:00+00:00,13.37662124633789,14.870935440063477,13.303424835205078,14.868429183959961,447489971,0.0,0.0
2023-02-02 00:00:00+00:00,14.86963939666748,15.130495071411133,14.313403129577637,14.363241195678711,293709418,0.0,0.0
2023-02-03 00:00:00+00:00,14.361396789550781,15.364429473876953,14.361396789550781,14.996406555175781,259128428,0.0,0.0
2023-02-04 00:00:00+00:00,14.995675086975098,15.062573432922363,14.6628999710083,14.679261207580566,147945086,0.0,0.0
2023-02-05 00:00:00+00:00,14.677968978881836,14.757824897766113,14.179342269897461,14.754555702209473,201149659,0.0,0.0
2023-02-06 00:00:00+00:00,14.754781723022461,14.84929084777832,14.051817893981934,14.142922401428223,171817970,0.0,0.0
2023-02-07 00:00:00+00:00,14.140915870666504,14.969500541687012,14.134491920471191,14.957318305969238,224155768,0.0,0.0
2023-02-08 00:00:00+00:00,14.955390930175781,15.337681770324707,14.634076118469238,15.146100997924805,264476464,0.0,0.0
2023-02-09 00:00:00+00:00,15.148699760437012,15.264942169189453,13.373101234436035,13.50214958190918,309854461,0.0,0.0
2023-02-10 00:00:00+00:00,13.501991271972656,13.979784965515137,13.465073585510254,13.709134101867676,208153146,0.0,0.0
2023-02-11 00:00:00+00:00,13.711119651794434,13.770383834838867,13.449418067932129,13.758606910705566,119502217,0.0,0.0
2023-02-12 00:00:00+00:00,13.758272171020508,13.938952445983887,13.441045761108398,13.537372589111328,125184878,0.0,0.0
2023-02-13 00:00:00+00:00,13.536521911621094,13.540131568908691,12.722890853881836,13.140862464904785,189073702,0.0,0.0
2023-02-14 00:00:00+00:00,13.138445854187012,13.548969268798828,12.988238334655762,13.410723686218262,192633504,0.0,0.0
2023-02-15 00:00:00+00:00,13.410432815551758,14.27304744720459,13.256542205810547,14.27304744720459,192241934,0.0,0.0
2023-02-16 00:00:00+00:00,14.27341079711914,14.373573303222656,13.413128852844238,13.421860694885254,254438860,0.0,0.0
2023-02-17 00:00:00+00:00,13.423042297363281,14.30835247039795,13.374265670776367,14.195249557495117,190973809,0.0,0.0
2023-02-18 00:00:00+00:00,14.19295883178711,14.44714069366455,13.947226524353027,14.301520347595215,160827464,0.0,0.0
2023-02-19 00:00:00+00:00,14.300392150878906,14.758519172668457,14.039446830749512,14.134859085083008,232159890,0.0,0.0
2023-02-20 00:00:00+00:00,14.141706466674805,14.571429252624512,13.90308666229248,14.41075611114502,185517230,0.0,0.0
2023-02-21 00:00:00+00:00,14.411600112915039,14.598684310913086,13.664633750915527,13.866470336914062,182038934,0.0,0.0
2023-02-22 00:00:00+00:00,13.866273880004883,13.977529525756836,13.245865821838379,13.58872127532959,159283583,0.0,0.0
2023-02-23 00:00:00+00:00,13.589109420776367,13.895723342895508,13.497222900390625,13.729288101196289,125281579,0.0,0.0
2023-02-24 00:00:00+00:00,13.728499412536621,13.83505630493164,12.926789283752441,13.08251667022705,149849766,0.0,0.0
2023-02-25 00:00:00+00:00,13.082841873168945,13.180184364318848,12.515705108642578,12.835000038146973,132616724,0.0,0.0
2023-02-26 00:00:00+00:00,12.83396053314209,13.089991569519043,12.77897834777832,12.971450805664062,97899085,0.0,0.0
2023-02-27 00:00:00+00:00,12.970977783203125,13.082642555236816,12.621859550476074,12.783857345581055,108574250,0.0,0.0
2023-02-28 00:00:00+00:00,12.784584999084473,12.794894218444824,12.160118103027344,12.264472007751465,111993712,0.0,0.0
2023-03-01 00:00:00+00:00,12.265145301818848,12.907955169677734,12.248543739318848,12.771040916442871,123044842,0.0,0.0
2023-03-02 00:00:00+00:00,12.771151542663574,12.843218803405762,12.183345794677734,12.450935363769531,104459614,0.0,0.0
2023-03-03 00:00:00+00:00,12.452231407165527,12.467354774475098,11.628206253051758,11.998372077941895,126394730,0.0,0.0
2023-03-04 00:00:00+00:00,11.99992561340332,12.06856632232666,11.65186882019043,11.832651138305664,70340308,0.0,0.0
2023-03-05 00:00:00+00:00,11.83279037475586,12.245731353759766,11.83279037475586,12.025495529174805,96590867,0.0,0.0
2023-03-06 00:00:00+00:00,12.026124000549316,12.202601432800293,11.870829582214355,11.987174034118652,82315781,0.0,0.0
2023-03-07 00:00:00+00:00,11.98710823059082,12.077566146850586,11.510685920715332,11.748340606689453,102201640,0.0,0.0
2023-03-08 00:00:00+00:00,11.747937202453613,11.80199909210205,10.91009521484375,10.96233081817627,117637439,0.0,0.0
2023-03-09 00:00:00+00:00,10.962347030639648,11.009729385375977,10.554149627685547,11.008208274841309,233966432,0.0,0.0
2023-03-10 00:00:00+00:00,11.010459899902344,11.318926811218262,10.349942207336426,11.15026569366455,276261023,0.0,0.0
2023-03-11 00:00:00+00:00,11.150771141052246,11.391489028930664,10.701093673706055,11.11772346496582,210323272,0.0,0.0
2023-03-12 00:00:00+00:00,11.116473197937012,11.775799751281738,11.011524200439453,11.774876594543457,159480197,0.0,0.0
2023-03-13 00:00:00+00:00,11.775591850280762,12.230128288269043,11.34317684173584,12.011921882629395,203148538,0.0,0.0
2023-03-14 00:00:00+00:00,12.011043548583984,13.471345901489258,11.94339370727539,13.069165229797363,351070852,0.0,0.0
2023-03-15 00:00:00+00:00,13.074257850646973,13.370097160339355,11.686530113220215,12.44514274597168,311466490,0.0,0.0
2023-03-16 00:00:00+00:00,12.447348594665527,12.980156898498535,12.34883975982666,12.851852416992188,192217660,0.0,0.0
2023-03-17 00:00:00+00:00,12.850790977478027,13.276233673095703,12.666376113891602,13.185644149780273,185601407,0.0,0.0
2023-03-18 00:00:00+00:00,13.18727970123291,13.430741310119629,12.219194412231445,12.228092193603516,268703828,0.0,0.0
2023-03-19 00:00:00+00:00,12.227396965026855,13.063963890075684,12.111137390136719,12.346330642700195,193686596,0.0,0.0
2023-03-20 00:00:00+00:00,12.3448486328125,12.459160804748535,11.534689903259277,11.55572509765625,181376343,0.0,0.0
2023-03-21 00:00:00+00:00,11.558732986450195,12.15903377532959,11.360310554504395,11.94393539428711,166344723,0.0,0.0
2023-03-22 00:00:00+00:00,11.94297981262207,11.996533393859863,10.982902526855469,11.340572357177734,190803353,0.0,0.0
2023-03-23 00:00:00+00:00,11.339837074279785,11.951094627380371,11.270692825317383,11.699126243591309,136911454,0.0,0.0
2023-03-24 00:00:00+00:00,11.6990966796875,11.718620300292969,11.02291202545166,11.200934410095215,127558084,0.0,0.0
2023-03-25 00:00:00+00:00,11.201684951782227,11.33071231842041,10.946751594543457,11.107028007507324,92819317,0.0,0.0
2023-03-26 00:00:00+00:00,11.107497215270996,11.45334243774414,11.058877944946289,11.32776927947998,73994297,0.0,0.0
2023-03-27 00:00:00+00:00,11.328128814697266,11.34805965423584,10.641913414001465,10.844813346862793,104882576,0.0,0.0
2023-03-28 00:00:00+00:00,10.84461498260498,11.388707160949707,10.699592590332031,11.229663848876953,130617903,0.0,0.0
2023-03-29 00:00:00+00:00,11.227296829223633,11.525229454040527,11.151599884033203,11.429058074951172,257332151,0.0,0.0
2023-03-30 00:00:00+00:00,11.430818557739258,11.55256462097168,10.961009979248047,11.146181106567383,173265510,0.0,0.0
2023-03-31 00:00:00+00:00,11.146390914916992,11.377302169799805,11.028765678405762,11.187450408935547,140589491,0.0,0.0
2023-04-01 00:00:00+00:00,11.187789916992188,11.484651565551758,11.061474800109863,11.400552749633789,130555978,0.0,0.0
2023-04-02 00:00:00+00:00,11.398507118225098,11.568350791931152,11.011555671691895,11.125761032104492,125384742,0.0,0.0
2023-04-03 00:00:00+00:00,11.125290870666504,11.248030662536621,10.766337394714355,11.165249824523926,150189467,0.0,0.0
2023-04-04 00:00:00+00:00,11.162933349609375,11.411566734313965,11.045696258544922,11.278219223022461,143476544,0.0,0.0
2023-04-05 00:00:00+00:00,11.279219627380371,11.583222389221191,11.171689987182617,11.529480934143066,150483959,0.0,0.0
2023-04-06 00:00:00+00:00,11.529290199279785,11.589702606201172,11.269286155700684,11.329965591430664,139753616,0.0,0.0
2023-04-07 00:00:00+00:00,11.329079627990723,11.351800918579102,10.935647964477539,11.055418014526367,141027689,0.0,0.0
2023-04-08 00:00:00+00:00,11.054492950439453,11.188655853271484,10.91064739227295,10.956896781921387,93284058,0.0,0.0
2023-04-09 00:00:00+00:00,10.957501411437988,11.086824417114258,10.883213996887207,11.040395736694336,85844433,0.0,0.0
2023-04-10 00:00:00+00:00,11.040116310119629,11.228753089904785,10.927894592285156,11.186286926269531,113170744,0.0,0.0
2023-04-11 00:00:00+00:00,11.187009811401367,11.3980712890625,11.133806228637695,11.278844833374023,128730503,0.0,0.0
2023-04-12 00:00:00+00:00,11.278858184814453,11.363304138183594,10.987815856933594,11.356743812561035,109401541,0.0,0.0
2023-04-13 00:00:00+00:00,11.323156356811523,11.991720199584961,11.258968353271484,11.819424629211426,157939345,0.0,0.0
2023-04-14 00:00:00+00:00,11.820257186889648,12.44081974029541,11.812603950500488,12.262309074401855,249901885,0.0,0.0
2023-04-15 00:00:00+00:00,12.262104988098145,12.474129676818848,12.082733154296875,12.394586563110352,132995740,0.0,0.0
2023-04-16 00:00:00+00:00,12.392127990722656,12.89262580871582,12.382773399353027,12.697114944458008,191861076,0.0,0.0
2023-04-17 00:00:00+00:00,12.693375587463379,12.92781925201416,12.337125778198242,12.341851234436035,165043636,0.0,0.0
2023-04-18 00:00:00+00:00,12.344794273376465,12.761092185974121,12.184141159057617,12.554780006408691,142719247,0.0,0.0
2023-04-19 00:00:00+00:00,12.553751945495605,12.578068733215332,11.612220764160156,11.709096908569336,217678324,0.0,0.0
2023-04-20 00:00:00+00:00,11.706086158752441,12.118735313415527,11.321253776550293,11.392242431640625,175574801,0.0,0.0
2023-04-21 00:00:00+00:00,11.39034652709961,11.471803665161133,10.672971725463867,10.803689002990723,161054459,0.0,0.0
2023-04-22 00:00:00+00:00,10.803393363952637,11.051528930664062,10.714957237243652,11.041813850402832,104030793,0.0,0.0
2023-04-23 00:00:00+00:00,11.042057037353516,11.043577194213867,10.620855331420898,10.827010154724121,90444450,0.0,0.0
2023-04-24 00:00:00+00:00,10.82650089263916,10.970344543457031,10.670868873596191,10.885917663574219,103850643,0.0,0.0
2023-04-25 00:00:00+00:00,10.88509464263916,11.08211898803711,10.668733596801758,11.053879737854004,101114259,0.0,0.0
2023-04-26 00:00:00+00:00,11.053279876708984,11.378750801086426,10.317156791687012,10.924459457397461,165482473,0.0,0.0
2023-04-27 00:00:00+00:00,10.927216529846191,11.76752758026123,10.917082786560059,11.527786254882812,179502043,0.0,0.0
2023-04-28 00:00:00+00:00,11.528125762939453,11.761510848999023,11.338281631469727,11.719165802001953,108497752,0.0,0.0
2023-04-29 00:00:00+00:00,11.718673706054688,11.806385040283203,11.591141700744629,11.719992637634277,69581001,0.0,0.0
2023-04-30 00:00:00+00:00,11.719554901123047,11.940540313720703,11.480534553527832,11.573060035705566,85583856,0.0,0.0
2023-05-01 00:00:00+00:00,11.56737232208252,11.56737232208252,10.859140396118164,11.008299827575684,110399167,0.0,0.0
2023-05-02 00:00:00+00:00,11.00916576385498,11.10776138305664,10.91776180267334,11.040736198425293,67879049,0.0,0.0
2023-05-03 00:00:00+00:00,11.040424346923828,11.15567684173584,10.774456977844238,11.100058555603027,86165715,0.0,0.0
2023-05-04 00:00:00+00:00,11.10177230834961,11.136809349060059,10.904195785522461,10.981950759887695,65603363,0.0,0.0
2023-05-05 00:00:00+00:00,10.98253059387207,11.295692443847656,10.97016429901123,11.231048583984375,74867495,0.0,0.0
2023-05-06 00:00:00+00:00,11.231378555297852,11.288823127746582,10.797958374023438,10.859296798706055,67987068,0.0,0.0
2023-05-07 00:00:00+00:00,10.858797073364258,11.089323997497559,10.805702209472656,11.005036354064941,57201995,0.0,0.0
2023-05-08 00:00:00+00:00,11.003339767456055,11.145087242126465,10.507932662963867,10.617470741271973,161012606,0.0,0.0
2023-05-09 00:00:00+00:00,10.617897987365723,10.698843955993652,10.307875633239746,10.396068572998047,102241826,0.0,0.0
2023-05-10 00:00:00+00:00,10.39569091796875,11.115741729736328,10.251913070678711,10.997882843017578,167015561,0.0,0.0
2023-05-11 00:00:00+00:00,10.998525619506836,11.074785232543945,10.552597045898438,11.046223640441895,130487205,0.0,0.0
2023-05-12 00:00:00+00:00,11.045848846435547,11.271726608276367,10.80510139465332,11.164373397827148,141247048,0.0,0.0
2023-05-13 00:00:00+00:00,11.164372444152832,11.164372444152832,10.846383094787598,10.895848274230957,79222754,0.0,0.0
2023-05-14 00:00:00+00:00,10.895451545715332,11.102327346801758,10.840479850769043,10.915787696838379,86367472,0.0,0.0
2023-05-15 00:00:00+00:00,10.915596008300781,11.095850944519043,10.76239013671875,10.805232048034668,81286208,0.0,0.0
